xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.27527,3629.5,4483.7,9.2753,27.144,41.994,2703.4,74.62,120.4,0.31418,80.388,49.798,2631.6,25.258,50.533,3100.6,23.255,65.846,234.65,339.78,94.497,77.594,63.246,53.473,26.537,59.717,22.196,37.968,37.505,47.767,47.856,41.359,17.448
0.27106,3680.9,4453.0,9.3114,26.753,42.174,2701.6,75.025,120.37,0.31494,80.332,47.581,2629.3,24.94,51.043,3100.9,23.36,65.918,233.82,339.3,94.764,76.782,62.361,53.84,26.95,59.761,21.247,37.875,30.981,48.949,47.921,39.912,17.245
0.25233,3692.1,4463.7,9.3412,26.818,42.197,2697.9,75.23,120.4,0.32972,80.054,49.215,2626.2,26.096,48.952,3096.7,24.111,65.892,232.33,339.84,94.623,76.946,63.446,53.408,25.006,61.482,21.721,39.338,35.788,44.11,48.049,41.331,15.468
0.25459,3675.5,4433.1,9.3316,27.409,42.039,2698.0,75.406,120.41,0.33053,80.17,51.012,2627.3,24.346,50.369,3095.3,22.145,65.886,232.97,340.14,94.593,77.426,63.73,53.775,24.784,59.697,22.153,39.239,41.078,47.387,48.365,41.161,20.097
0.27681,3650.7,4471.4,9.2176,27.09,42.1,2696.9,75.029,120.4,0.33714,80.148,49.297,2625.1,24.381,51.279,3094.1,23.672,65.902,234.44,339.84,94.594,76.984,63.942,53.636,27.312,63.292,21.852,40.228,36.031,49.495,48.392,40.931,16.506
0.28003,3675.3,4480.2,9.2519,26.605,42.35,2695.1,74.751,120.42,0.33518,80.12,50.839,2623.6,27.073,49.074,3094.8,22.152,65.907,235.04,339.21,94.635,77.179,63.52,53.531,26.995,60.225,21.446,40.467,40.569,44.39,48.498,41.108,20.111
0.29967,3663.0,4494.4,9.2948,27.181,42.272,2695.2,76.045,120.4,0.34622,80.166,50.495,2623.2,24.946,51.726,3094.5,22.303,65.907,233.28,339.43,94.67,77.158,64.239,53.886,29.848,61.036,21.587,41.42,39.558,50.528,48.811,41.352,19.761
0.30326,3665.0,4488.0,9.3507,26.661,42.302,2695.6,74.843,120.43,0.34396,80.349,49.007,2624.7,25.408,49.511,3095.2,23.545,65.94,236.9,339.11,94.488,77.535,64.204,53.962,29.494,58.501,21.572,41.695,35.179,45.403,48.646,40.844,16.773
0.25953,3682.7,4510.2,9.2751,27.107,42.332,2693.5,75.285,120.38,0.3425,80.253,51.272,2620.9,26.366,50.44,3092.9,23.329,65.999,237.01,339.26,94.681,77.169,62.135,52.753,25.703,60.915,21.497,41.024,41.845,47.552,48.63,40.41,17.306
0.2599,3653.9,4404.3,9.2213,26.406,42.418,2693.6,75.014,120.4,0.34431,80.352,48.244,2621.8,25.244,49.997,3092.1,22.862,66.036,234.49,339.92,94.748,77.622,62.631,54.02,25.668,61.317,21.289,40.803,32.931,46.528,48.936,41.066,18.377
0.2705,3654.0,4442.6,9.3474,27.01,42.418,2694.9,75.174,120.4,0.339,80.461,50.147,2622.8,26.494,50.76,3093.1,22.407,66.069,235.26,339.67,94.704,77.416,61.743,53.641,26.847,59.598,21.627,40.708,38.532,48.293,48.949,41.255,19.457
0.27144,3624.0,4486.7,9.2664,26.946,42.567,2695.6,74.615,120.4,0.33818,80.474,49.041,2623.7,24.027,50.436,3093.0,23.119,66.118,233.01,339.73,94.813,77.291,62.258,53.113,26.755,62.472,21.869,40.807,35.279,47.543,49.228,40.308,17.767
0.28242,3663.1,4418.9,9.2918,27.067,42.271,2696.3,75.233,120.41,0.33683,80.471,50.312,2625.3,25.082,50.206,3094.8,22.208,66.108,233.3,339.74,94.724,77.269,63.414,53.131,27.792,61.662,21.961,41.186,39.019,47.011,49.283,42.027,19.918
0.28193,3688.4,4449.0,9.3012,26.872,42.601,2694.1,73.72,120.4,0.3395,80.111,50.765,2622.1,24.963,50.967,3092.8,22.73,66.096,234.42,340.25,94.655,76.905,62.98,52.771,27.84,60.104,21.712,40.861,40.353,48.771,49.307,40.234,18.724
0.23623,3637.0,4444.0,9.314,26.772,42.428,2693.7,75.657,120.39,0.34391,80.118,49.307,2622.7,25.636,50.046,3090.7,22.907,66.022,234.95,340.84,94.671,77.424,63.039,53.269,23.29,60.329,21.714,40.987,36.06,46.64,49.364,40.724,18.278
0.2357,3628.5,4439.7,9.3819,27.002,42.382,2695.7,75.362,120.43,0.34157,80.321,49.03,2623.7,25.411,50.907,3092.7,22.698,66.023,238.25,340.43,94.699,77.366,63.184,53.32,23.342,59.657,22.133,41.272,35.247,48.632,49.171,41.368,18.765
0.26294,3633.7,4473.7,9.3949,26.886,42.327,2695.4,74.355,120.42,0.33248,80.207,50.282,2623.9,25.453,50.676,3093.4,23.973,66.058,235.13,340.51,94.667,76.814,63.851,53.491,25.799,61.935,21.7,39.682,38.93,48.099,49.549,40.404,15.782
0.26396,3659.0,4519.5,9.2373,27.086,42.54,2696.9,74.891,120.4,0.33195,80.283,48.58,2625.1,23.425,48.796,3096.5,24.14,66.037,236.69,340.44,94.615,77.689,63.415,52.943,25.699,60.557,21.883,39.746,33.922,43.748,49.512,41.156,15.323
0.25809,3601.6,4455.3,9.4482,27.046,42.188,2700.6,74.828,120.4,0.32881,80.485,51.383,2628.9,26.322,49.57,3096.9,23.655,66.097,236.68,341.1,94.649,77.433,62.331,53.781,25.144,62.103,22.394,39.557,42.169,45.539,49.335,40.966,16.465
0.25575,3586.8,4502.6,9.5757,26.977,42.385,2698.9,74.847,120.38,0.32949,80.261,50.715,2627.2,25.182,50.624,3098.0,21.959,66.115,237.64,340.93,94.737,77.258,62.586,53.215,25.374,60.226,21.926,39.473,40.205,47.978,49.228,40.893,20.507
0.2961,3647.9,4492.5,9.421,26.896,42.21,2703.1,74.557,120.44,0.32113,80.2,48.039,2631.2,25.593,50.659,3100.4,22.378,66.065,237.91,341.57,94.817,77.133,62.969,53.115,29.279,59.779,22.076,38.499,32.329,48.059,49.186,41.6,19.524
0.29984,3643.0,4477.6,9.282,26.829,42.39,2703.4,73.97,120.36,0.3237,80.143,51.45,2632.6,24.237,50.479,3101.3,23.1,65.998,235.53,342.06,94.506,77.466,63.053,53.293,28.911,62.568,22.181,38.186,42.369,47.643,49.383,40.27,17.79
0.23162,3619.5,4493.9,9.4372,26.499,42.805,2706.1,73.807,120.42,0.36115,80.345,51.439,2634.9,25.636,51.79,3103.6,22.704,66.037,235.58,341.77,94.818,77.841,61.98,53.438,22.75,60.925,22.024,42.199,42.334,50.677,49.36,41.688,18.68
0.22802,3616.8,4494.1,9.5432,27.279,42.295,2706.5,74.962,120.39,0.35849,80.221,49.246,2634.8,25.538,49.887,3102.6,22.649,66.015,235.65,342.57,94.607,77.202,62.025,53.435,23.104,61.055,22.598,42.524,35.88,46.272,49.369,40.448,18.848
0.26269,3692.1,4497.3,9.4515,26.788,42.48,2707.0,74.826,120.43,0.31968,79.993,49.639,2636.4,24.331,50.393,3105.5,23.632,65.974,238.95,342.59,94.849,77.318,62.567,54.023,25.585,60.112,22.38,38.539,37.036,47.444,49.075,41.352,16.514
0.26212,3676.3,4491.2,9.4439,27.071,42.186,2711.3,73.677,120.42,0.32298,80.08,50.956,2640.6,23.783,50.596,3107.9,23.829,65.953,238.2,343.18,94.242,77.561,62.839,54.096,25.641,59.909,22.793,38.135,40.913,47.913,49.143,40.871,16.025
0.24488,3655.1,4513.9,9.4155,27.286,42.427,2713.2,74.094,120.42,0.34616,80.241,49.365,2642.3,25.506,51.416,3108.4,23.648,65.959,236.73,343.68,94.629,77.7,62.582,53.593,23.797,62.631,22.893,41.16,36.23,49.811,49.273,41.066,16.416
0.24282,3646.4,4478.1,9.4483,26.576,42.611,2713.0,74.233,120.41,0.3439,80.102,48.845,2641.8,26.33,52.269,3108.8,21.672,65.988,237.47,343.84,94.429,77.092,62.732,54.021,24.0,61.559,22.534,41.436,34.701,51.784,49.205,41.65,21.146
0.25336,3682.0,4482.9,9.4125,27.151,42.36,2713.0,74.751,120.39,0.35046,79.826,50.164,2642.3,24.403,51.45,3106.9,22.705,65.914,237.97,344.34,94.635,77.214,62.973,54.031,25.037,61.191,23.301,40.739,38.583,49.889,48.868,40.971,18.704
0.25539,3659.3,4464.7,9.4514,27.058,42.044,2714.9,73.817,120.41,0.34956,79.994,51.064,2643.9,25.26,50.972,3109.0,23.084,65.871,237.1,343.89,94.412,77.846,63.362,54.248,24.837,61.354,23.049,40.85,41.232,48.784,48.823,41.598,17.752
0.21664,3653.6,4511.0,9.4588,26.758,42.787,2715.4,75.198,120.39,0.34459,80.04,50.344,2645.0,24.256,51.089,3109.6,23.307,65.886,235.79,344.87,94.517,77.25,62.826,54.25,21.297,60.007,22.993,40.057,39.111,49.053,48.814,42.041,17.251
0.21914,3647.3,4534.1,9.4802,27.171,42.172,2714.6,73.884,120.4,0.34303,79.959,49.991,2643.4,24.774,49.041,3109.1,23.3,65.845,236.63,344.27,94.596,77.231,62.934,53.974,21.051,64.784,23.231,40.248,38.075,44.314,48.614,40.761,17.266
0.22182,3702.1,4595.4,9.4945,26.866,42.71,2714.5,74.333,120.42,0.34086,79.79,49.875,2643.4,25.709,50.729,3109.5,23.038,65.806,235.39,344.43,94.427,77.308,63.174,53.92,21.849,61.97,22.872,40.147,37.732,48.22,48.603,41.533,17.892
0.22268,3703.4,4569.1,9.5571,27.069,42.234,2714.4,74.434,120.39,0.34347,79.692,49.515,2643.9,25.793,49.737,3108.5,23.469,65.742,233.89,344.64,94.535,77.267,63.151,54.235,21.764,61.767,23.351,39.828,36.673,45.926,48.256,41.613,16.889
0.23523,3698.2,4535.7,9.4471,26.666,42.54,2716.0,74.971,120.41,0.3371,79.84,50.17,2645.6,25.839,50.21,3110.7,22.368,65.696,230.44,344.56,94.347,77.365,63.623,54.006,22.957,62.148,22.937,40.169,38.6,47.019,48.291,41.587,19.487
0.23233,3698.1,4555.4,9.4947,27.185,41.954,2717.7,74.622,120.39,0.33939,80.006,49.17,2647.3,24.415,49.118,3112.0,22.888,65.698,232.02,344.64,94.398,77.805,63.624,53.771,23.241,60.133,23.044,39.89,35.659,44.493,47.874,41.459,18.206
0.19041,3710.2,4522.7,9.4106,27.005,42.197,2717.1,74.937,120.43,0.33778,80.084,50.949,2647.2,24.85,49.627,3112.2,22.85,65.736,231.15,344.55,94.299,77.185,63.61,54.461,18.411,61.872,22.949,40.219,40.892,45.671,47.673,42.8,18.315
0.18886,3717.1,4494.9,9.4459,26.817,42.344,2714.0,75.142,120.38,0.34086,79.831,49.821,2643.4,24.728,49.763,3109.9,22.579,65.695,230.36,344.13,94.471,77.356,63.491,54.794,18.563,61.455,22.661,39.843,37.573,45.986,47.469,40.925,18.958
0.22874,3730.5,4563.7,9.4093,27.089,42.805,2712.6,74.51,120.4,0.33435,79.685,51.026,2641.9,25.802,49.079,3109.3,22.689,65.621,230.21,343.93,94.323,76.88,63.926,54.414,22.855,61.345,22.675,38.935,41.119,44.401,47.277,42.343,18.75
0.23207,3743.3,4516.9,9.4414,27.079,42.32,2713.9,74.232,120.39,0.33201,79.794,49.984,2643.5,26.691,49.625,3109.3,21.827,65.547,228.44,343.87,94.4,77.133,63.705,54.974,22.528,61.452,23.047,39.22,38.054,45.667,47.197,41.09,20.785
0.24019,3668.0,4612.6,9.2955,26.742,42.32,2713.5,74.285,120.4,0.35861,79.814,49.902,2642.1,26.442,49.404,3110.4,23.101,65.514,230.18,342.91,94.292,77.184,63.804,54.914,23.334,62.059,22.463,40.728,37.811,45.155,46.803,41.593,17.756
0.24019,3664.6,4613.4,9.4289,27.01,42.112,2714.9,75.216,120.42,0.35236,79.854,50.255,2644.0,25.046,49.366,3110.5,23.083,65.499,229.23,343.36,94.486,77.315,63.864,54.905,23.334,61.394,22.871,41.49,38.851,45.066,46.648,42.168,17.791
0.19679,3684.0,4567.9,9.3293,27.194,42.396,2715.9,74.57,120.38,0.33345,80.004,49.954,2644.2,24.161,51.334,3111.2,22.937,65.529,227.35,343.39,94.397,77.347,63.424,54.924,19.755,62.493,22.864,39.981,37.964,49.622,46.577,41.434,18.127
0.19651,3670.7,4587.7,9.4788,26.8,42.397,2714.2,75.295,120.4,0.33539,79.965,48.197,2644.2,23.847,51.42,3110.4,23.928,65.526,226.97,342.88,94.529,77.195,63.653,54.686,19.782,61.962,22.916,39.744,32.793,49.82,46.488,42.228,15.777
0.20014,3630.5,4537.4,9.2794,26.604,42.021,2714.5,75.82,120.4,0.31501,79.931,51.2,2643.9,26.381,48.34,3109.0,23.814,65.497,227.11,342.89,94.609,77.057,62.036,54.278,19.628,62.178,22.926,37.4,41.631,42.692,46.287,40.912,16.06
0.20033,3593.7,4543.3,9.5459,26.621,42.136,2714.4,75.171,120.37,0.31633,79.783,51.083,2644.1,24.096,50.266,3108.7,22.469,65.485,225.77,342.8,94.769,76.758,62.669,54.207,19.61,60.707,22.773,37.239,41.287,47.148,46.22,41.047,19.289
0.20095,3661.0,4605.9,9.3516,26.907,42.671,2713.6,75.648,120.39,0.33173,79.774,49.696,2642.9,24.666,48.515,3110.1,22.936,65.416,225.57,342.31,94.682,77.447,63.185,53.912,19.603,58.736,22.571,39.966,37.206,43.097,46.057,40.759,18.146
0.19955,3656.5,4581.3,9.281,26.817,42.637,2713.3,75.248,120.39,0.33418,79.748,48.294,2641.9,25.476,49.338,3109.0,22.843,65.368,226.96,341.99,94.714,76.898,63.262,54.206,19.741,61.11,22.547,39.667,33.079,45.001,45.752,41.074,18.417
0.25559,3688.9,4470.7,9.3008,27.06,42.596,2712.9,75.838,120.4,0.32209,79.697,50.875,2642.4,24.995,49.762,3109.8,24.677,65.312,224.66,342.29,94.587,77.011,63.26,54.699,25.368,60.973,22.813,38.469,40.675,45.984,45.815,40.705,14.073
0.25522,3651.0,4502.5,9.4538,27.484,42.535,2714.8,74.618,120.41,0.32504,79.879,50.87,2644.0,24.695,49.972,3112.2,22.14,65.286,224.04,341.57,94.535,77.419,63.912,54.318,25.404,60.641,22.748,38.109,40.659,46.468,45.709,40.953,20.057
0.24488,3674.8,4494.4,9.2493,26.859,42.287,2714.0,74.39,120.41,0.3387,79.916,50.156,2643.6,25.351,50.885,3111.8,22.134,65.333,224.52,341.38,94.511,77.251,63.592,54.976,24.207,63.34,22.317,40.338,38.56,48.583,45.502,41.236,20.086
0.2464,3654.5,4566.9,9.4045,26.929,42.72,2713.6,74.911,120.43,0.33944,79.894,51.516,2642.1,23.704,49.915,3110.3,22.057,65.315,222.13,341.51,94.562,77.203,63.941,54.107,24.058,60.835,22.182,40.248,42.563,46.338,45.55,41.259,20.274
0.22104,3629.9,4506.9,9.2521,26.696,42.285,2712.1,74.842,120.38,0.33046,79.918,49.462,2641.8,26.083,48.072,3108.2,24.089,65.302,224.34,342.09,94.666,77.537,63.046,54.978,21.612,62.231,22.644,39.701,36.517,42.073,45.188,40.37,15.425
0.21805,3662.7,4585.6,9.336,27.037,42.111,2713.9,75.101,120.38,0.3354,80.179,51.896,2642.2,24.475,50.252,3110.9,22.064,65.374,223.66,341.11,94.538,77.449,62.483,54.037,21.906,61.256,22.381,39.098,43.68,47.118,45.404,40.993,20.22
0.23111,3671.3,4532.2,9.3059,27.177,42.422,2712.0,75.362,120.38,0.3402,80.066,51.018,2640.6,24.76,51.046,3110.3,22.25,65.426,224.03,340.82,94.709,77.307,62.595,54.807,22.344,61.19,22.019,40.234,41.097,48.955,45.339,40.724,19.781
0.22808,3645.8,4540.4,9.3144,26.809,42.552,2709.3,74.892,120.42,0.33959,79.854,50.371,2637.6,24.846,48.299,3107.4,22.628,65.386,223.45,340.78,94.646,76.86,63.033,54.709,22.642,61.758,22.049,40.309,39.19,42.596,45.365,41.079,18.933
0.25462,3673.1,4599.6,9.2983,26.423,42.296,2709.0,76.118,120.37,0.33893,79.769,51.328,2637.1,24.258,49.833,3106.9,23.604,65.307,223.33,340.71,94.734,77.192,62.534,53.878,25.208,61.872,21.932,40.824,42.008,46.147,45.352,40.312,16.613
0.25459,3684.3,4554.0,9.2996,26.66,42.486,2708.8,75.597,120.41,0.34174,79.823,50.321,2637.6,23.997,51.212,3108.3,22.553,65.282,222.2,340.27,94.725,77.17,62.342,54.424,25.211,60.807,21.902,40.481,39.046,49.338,45.433,41.249,19.117
0.25633,3639.4,4554.6,9.3956,26.822,42.392,2711.7,75.249,120.4,0.32377,80.003,50.633,2641.3,24.12,50.963,3108.6,23.073,65.284,223.73,340.61,94.685,77.384,63.209,54.321,24.879,61.381,22.514,37.965,39.964,48.764,45.605,40.838,17.866
0.2551,3650.6,4585.0,9.3326,26.743,41.981,2714.3,74.976,120.42,0.32014,80.286,51.276,2643.8,24.193,50.191,3110.8,21.816,65.364,223.78,340.77,94.608,77.657,63.017,53.957,24.999,60.658,22.371,38.406,41.856,46.975,45.716,41.38,20.808
0.29116,3667.6,4548.6,9.1809,26.735,42.201,2716.1,75.416,120.42,0.3341,80.51,49.719,2645.7,27.327,49.7,3113.3,22.832,65.475,222.84,340.32,94.511,77.886,63.05,54.235,28.618,61.845,22.383,39.687,37.272,45.839,45.909,41.534,18.342
0.28843,3647.5,4541.0,9.3097,26.818,42.134,2714.5,75.217,120.41,0.33273,80.368,48.538,2643.4,21.407,49.814,3112.4,22.107,65.572,223.47,340.43,94.552,77.183,63.396,54.326,28.887,60.942,22.249,39.855,33.798,46.103,45.959,41.289,20.099
0.24516,3633.9,4558.2,9.2258,27.402,42.618,2706.7,76.296,120.39,0.33447,79.691,52.318,2633.8,26.035,49.123,3106.4,23.601,65.545,223.05,340.44,94.824,76.263,62.346,53.973,24.521,62.223,22.011,39.461,44.921,44.505,46.109,40.576,16.658
0.24582,3661.9,4569.8,9.3612,26.851,41.923,2704.7,75.691,120.37,0.33245,79.609,49.763,2633.2,24.747,49.144,3102.8,23.22,65.384,228.63,340.35,94.813,77.168,61.864,53.834,24.456,61.487,21.724,39.708,37.401,44.553,45.901,39.897,17.54
0.27946,3706.8,4567.7,9.2748,26.77,42.494,2706.8,75.728,120.39,0.33296,79.715,50.895,2634.7,24.908,48.782,3104.4,24.293,65.333,228.15,340.54,94.77,76.92,62.843,53.904,27.757,60.921,22.087,40.214,40.734,43.716,46.139,41.861,15.026
0.27956,3671.1,4515.5,9.2417,27.293,42.386,2706.7,75.995,120.38,0.33438,79.946,51.541,2635.3,25.404,50.008,3105.9,23.044,65.347,227.55,339.9,94.585,77.231,63.459,54.528,27.747,61.256,22.014,40.04,42.636,46.553,46.384,41.104,17.968
0.29882,3671.9,4537.3,9.3512,26.634,42.209,2707.8,75.718,120.4,0.32674,80.103,48.651,2636.5,25.025,52.572,3105.6,23.616,65.454,227.29,340.19,94.626,77.336,62.432,54.096,29.254,61.432,21.939,39.62,34.131,52.487,46.592,41.149,16.595
0.2983,3676.3,4512.4,9.153,27.048,42.433,2707.2,75.255,120.4,0.32928,80.115,49.538,2635.7,24.636,49.635,3106.4,22.835,65.544,228.91,340.04,94.606,77.198,62.356,54.394,29.305,61.406,21.924,39.31,36.741,45.69,46.631,40.45,18.456
0.26779,3694.3,4504.9,9.2466,27.175,42.33,2704.8,75.753,120.43,0.35756,80.028,49.003,2632.6,24.15,50.191,3103.4,23.006,65.567,229.49,340.05,94.734,77.148,63.215,54.04,26.43,60.798,22.096,42.489,35.167,46.976,46.764,41.374,18.058
0.27107,3714.3,4518.3,9.2872,27.103,42.416,2700.8,76.46,120.37,0.35902,79.852,48.719,2628.8,25.934,50.931,3099.5,22.845,65.59,228.58,339.8,94.543,76.729,62.871,53.88,26.108,62.835,21.88,42.311,34.33,48.688,47.026,40.154,18.484
0.27165,3651.6,4473.2,9.2415,26.585,42.271,2700.0,76.163,120.42,0.31685,79.878,49.8,2628.4,26.357,49.308,3097.0,23.934,65.567,228.27,340.3,94.809,76.816,63.273,53.828,26.451,59.361,21.788,37.985,37.51,44.933,47.241,41.706,15.91
0.27264,3664.5,4487.4,9.3515,26.824,42.218,2701.0,75.045,120.41,0.31815,80.107,49.072,2630.8,27.405,49.607,3097.8,23.631,65.581,228.46,340.0,94.584,77.444,63.052,53.659,26.354,60.645,21.928,37.827,35.369,45.624,47.409,40.84,16.578
0.27727,3648.1,4505.0,9.2381,26.528,41.899,2700.6,75.349,120.4,0.32559,80.22,50.645,2628.3,24.689,49.663,3098.7,22.849,65.668,229.75,339.54,94.727,77.229,63.194,54.075,26.96,61.378,21.553,39.139,39.999,45.753,47.468,41.015,18.436
0.2752,3712.9,4507.9,9.2891,26.857,42.378,2699.9,75.399,120.39,0.32779,80.211,48.935,2628.1,27.489,51.417,3098.3,22.45,65.736,228.85,339.45,94.559,77.449,62.079,54.04,27.164,58.867,21.895,38.87,34.965,49.813,48.097,41.005,19.372
0.23977,3705.3,4510.7,9.2473,26.458,42.43,2697.5,75.901,120.41,0.34311,80.232,49.821,2626.0,26.898,51.071,3096.7,23.636,65.809,230.93,339.6,94.796,77.075,62.18,54.363,23.923,60.04,21.438,41.26,37.573,49.014,48.245,40.595,16.575
0.24094,3644.1,4511.4,9.2056,27.006,42.082,2695.2,75.28,120.38,0.34309,80.12,50.822,2623.9,26.75,48.792,3093.5,22.004,65.852,232.7,338.91,94.676,76.923,63.232,54.355,23.808,62.768,21.735,41.263,40.52,43.737,48.42,41.588,20.472
0.25204,3612.3,4481.0,9.3041,26.693,42.148,2693.7,75.723,120.37,0.32983,80.079,49.606,2621.2,27.383,49.477,3092.2,22.133,65.863,232.97,338.89,94.936,77.009,61.708,53.71,24.744,60.017,21.141,40.096,36.939,45.324,48.73,39.992,20.171
0.25051,3596.1,4495.5,9.2387,26.769,41.987,2694.6,75.09,120.36,0.33574,80.147,48.703,2622.1,25.334,51.177,3092.5,22.212,65.882,234.0,338.92,94.935,77.323,61.986,53.536,24.894,61.033,21.456,39.375,34.283,49.258,48.973,39.927,19.966
0.29549,3617.8,4464.5,9.2177,27.103,42.341,2698.1,75.58,120.39,0.34075,80.447,48.621,2626.6,26.265,49.152,3096.2,23.169,65.942,236.32,338.74,94.816,77.523,62.701,53.357,29.129,61.385,21.923,40.813,34.041,44.571,49.089,40.671,17.661
0.29641,3664.0,4473.9,9.3397,27.032,41.936,2698.0,75.781,120.38,0.3414,80.415,51.598,2626.8,23.789,50.259,3096.0,22.825,66.035,237.6,339.29,94.769,77.537,61.906,53.245,29.039,60.233,21.845,40.733,42.801,47.134,49.297,40.276,18.471
0.25934,3619.4,4487.1,9.2237,26.796,42.472,2698.3,75.02,120.42,0.33184,80.472,49.848,2626.2,25.503,48.345,3097.4,24.058,66.112,237.33,339.17,94.754,77.631,62.843,54.209,25.427,61.527,21.601,39.894,37.652,42.704,49.64,40.824,15.516
0.25743,3636.5,4517.2,9.3867,26.652,42.053,2696.5,74.785,120.41,0.33344,80.282,50.471,2624.6,26.78,49.901,3096.4,22.752,66.155,238.46,339.26,94.812,77.145,62.549,53.848,25.615,59.323,21.468,39.699,39.487,46.306,49.858,40.731,18.659
0.27745,3665.7,4456.0,9.2787,26.672,42.051,2694.6,74.459,120.42,0.35506,80.106,49.426,2622.8,24.5,47.946,3093.7,22.893,66.137,237.24,339.52,94.715,76.751,62.853,53.874,27.407,60.612,21.497,42.778,36.411,41.78,50.288,41.351,18.368
0.27805,3655.3,4468.8,9.268,26.971,42.033,2692.3,74.921,120.36,0.35583,79.99,51.102,2620.3,26.572,52.074,3091.8,23.35,66.08,240.53,339.18,94.835,77.132,63.033,53.721,27.348,60.127,21.53,42.683,41.343,51.335,50.099,40.233,17.277
0.30187,3655.0,4473.5,9.2796,26.929,42.175,2695.2,74.846,120.43,0.33626,80.306,50.35,2623.4,23.867,51.702,3094.8,22.805,66.106,240.26,339.14,94.658,77.69,62.183,53.887,29.523,61.203,21.663,40.51,39.13,50.473,50.349,41.187,18.523
0.30082,3636.9,4493.1,9.3842,26.788,42.477,2696.3,74.149,120.39,0.33303,80.262,48.723,2624.6,25.101,50.235,3096.1,23.668,66.172,242.64,339.51,94.754,77.287,62.494,53.652,29.626,60.022,21.56,40.905,34.342,47.079,50.357,40.249,16.496
0.29336,3704.0,4515.7,9.3005,27.035,42.918,2699.4,74.721,120.44,0.33479,80.482,50.559,2628.0,26.229,50.86,3098.9,22.593,66.208,243.61,339.79,94.508,77.483,63.818,53.691,28.707,61.598,21.746,40.56,39.745,48.525,50.492,41.606,19.017
0.29205,3711.1,4474.1,9.2784,27.305,42.147,2698.8,75.184,120.43,0.33614,80.487,49.794,2627.3,24.657,48.388,3099.4,23.496,66.275,242.36,339.81,94.442,77.433,63.697,54.189,28.836,59.936,21.723,40.395,37.495,42.804,50.818,40.686,16.858
0.25045,3641.7,4472.8,9.3989,26.93,42.668,2696.6,75.325,120.41,0.3494,80.465,50.707,2625.1,26.687,48.108,3095.0,23.723,66.379,244.04,339.82,94.544,77.223,62.327,54.028,24.711,60.736,22.086,42.331,40.181,42.156,51.573,41.456,16.322
0.24955,3624.9,4529.3,9.3049,26.284,41.913,2694.4,75.384,120.38,0.35158,80.28,49.29,2623.0,26.279,49.319,3092.7,23.194,66.411,245.82,339.98,94.723,77.047,62.616,53.351,24.799,61.794,21.706,42.065,36.011,44.958,51.928,41.167,17.598
0.32082,3719.8,4492.7,9.2615,26.603,42.411,2694.9,74.985,120.41,0.32974,80.116,48.911,2623.0,25.282,49.886,3094.3,21.787,66.378,246.77,340.15,94.676,77.103,63.085,53.063,31.886,62.35,21.552,40.279,34.895,46.27,52.359,41.443,20.947
0.32346,3700.7,4429.0,9.2948,27.215,42.404,2696.3,74.888,120.41,0.33465,80.194,50.251,2624.6,23.861,50.857,3094.8,22.962,66.372,249.66,340.55,94.554,77.245,63.413,53.825,31.626,62.525,22.012,39.681,38.839,48.517,52.618,41.449,18.148
0.30701,3636.9,4449.1,9.2229,27.056,42.319,2694.9,75.391,120.41,0.35998,80.136,50.162,2623.9,24.874,48.325,3093.0,23.336,66.43,251.19,340.54,94.616,77.343,62.507,53.91,30.079,61.653,21.965,42.988,38.577,42.657,52.993,41.222,17.265
0.30461,3622.0,4489.3,9.4874,26.84,42.505,2695.7,75.289,120.41,0.35959,80.199,48.07,2624.9,25.625,48.39,3094.6,22.898,66.476,249.77,340.7,94.617,77.546,62.764,53.429,30.314,59.683,21.91,43.036,32.419,42.807,52.897,40.931,18.284
0.30522,3712.8,4443.4,9.2439,26.957,42.38,2698.5,74.459,120.4,0.33617,80.339,46.901,2627.2,24.256,47.284,3096.1,23.496,66.499,250.62,341.52,94.619,77.511,63.096,52.834,30.379,60.312,21.889,40.168,28.979,40.248,53.012,41.511,16.857
0.30597,3709.2,4410.3,9.3211,26.748,42.389,2698.4,74.279,120.44,0.33482,80.278,51.638,2626.9,27.187,49.616,3095.9,23.093,66.562,250.6,341.54,94.433,77.447,63.157,53.23,30.306,62.946,21.845,40.332,42.922,45.646,53.202,41.816,17.814
0.25776,3682.2,4468.1,9.4156,26.812,42.335,2698.0,74.728,120.4,0.34683,80.39,50.225,2627.2,25.504,48.758,3095.8,21.893,66.61,250.95,341.86,94.485,77.499,63.229,54.241,25.639,61.452,21.781,41.94,38.761,43.659,53.357,41.67,20.639
0.25879,3662.5,4497.3,9.3613,26.868,42.431,2696.2,74.022,120.4,0.34821,80.209,50.678,2625.0,24.531,51.104,3093.5,23.512,66.632,251.28,341.73,94.546,77.08,63.567,53.892,25.537,60.801,22.219,41.772,40.095,49.089,53.512,40.91,16.829
